date,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Load_Type,Usage_kWh
30/05/2018 17:30,35.03,0,0.05,95.19,100,63000,Weekday,Medium_Load,108.86
30/05/2018 17:45,2.09,1.84,0.02,99.8,99.84,63900,Weekday,Medium_Load,32.94
30/05/2018 18:00,0,7.63,0.01,100,96.9,64800,Weekday,Medium_Load,29.92
30/05/2018 18:15,25.7,0.5,0.03,90.65,100,65700,Weekday,Medium_Load,55.19
30/05/2018 18:30,45.65,0,0.04,90.02,100,66600,Weekday,Medium_Load,94.36
30/05/2018 18:45,37.26,0,0.05,94.23,100,67500,Weekday,Medium_Load,104.83
30/05/2018 19:00,14.51,0,0.02,95.37,100,68400,Weekday,Medium_Load,46.01
30/05/2018 19:15,11.99,0,0.02,96.41,100,69300,Weekday,Medium_Load,43.52
30/05/2018 19:30,22.36,0,0.03,93.38,100,70200,Weekday,Medium_Load,58.36
30/05/2018 19:45,22.54,0,0.02,91.89,100,71100,Weekday,Medium_Load,52.52
30/05/2018 20:00,25.99,0,0.03,93.25,100,72000,Weekday,Medium_Load,67.1
30/05/2018 20:15,34.2,0,0.05,95.32,100,72900,Weekday,Medium_Load,107.78
30/05/2018 20:30,40.5,0,0.05,92.85,100,73800,Weekday,Medium_Load,101.23
30/05/2018 20:45,26.39,0,0.03,93.37,100,74700,Weekday,Medium_Load,68.8
30/05/2018 21:00,16.2,7.52,0.03,96.87,99.3,75600,Weekday,Medium_Load,63.22
30/05/2018 21:15,0,23.51,0,100,30.61,76500,Weekday,Medium_Load,7.56
30/05/2018 21:30,0,19.73,0,100,19.68,77400,Weekday,Medium_Load,3.96
30/05/2018 21:45,0,19.51,0,100,19.21,78300,Weekday,Medium_Load,3.82
30/05/2018 22:00,0,19.94,0,100,19.15,79200,Weekday,Medium_Load,3.89
30/05/2018 22:15,1.87,10.69,0,89.3,32.79,80100,Weekday,Medium_Load,3.71
30/05/2018 22:30,5.11,0,0,58.02,100,81000,Weekday,Medium_Load,3.64
30/05/2018 22:45,5.29,0,0,55.83,100,81900,Weekday,Medium_Load,3.56
30/05/2018 23:00,5.22,0,0,56.34,100,82800,Weekday,Medium_Load,3.56
30/05/2018 23:15,4.68,0,0,59,100,83700,Weekday,Light_Load,3.42
30/05/2018 23:30,4.5,0,0,60.95,100,84600,Weekday,Light_Load,3.46
30/05/2018 23:45,4.68,0,0,60.22,100,85500,Weekday,Light_Load,3.53
30/05/2018 00:00,4.86,0,0,58.77,100,0,Weekday,Light_Load,3.53
31/05/2018 00:15,4.82,0,0,58.31,100,900,Weekday,Light_Load,3.46
31/05/2018 00:30,4.97,0,0,57.47,100,1800,Weekday,Light_Load,3.49
31/05/2018 00:45,5.11,0,0,54.02,100,2700,Weekday,Light_Load,3.28
31/05/2018 01:00,5.51,0,0,47.2,100,3600,Weekday,Light_Load,2.95
31/05/2018 01:15,5.62,0,0,47.34,100,4500,Weekday,Light_Load,3.02
31/05/2018 01:30,5.65,0,0,46.28,100,5400,Weekday,Light_Load,2.95
31/05/2018 01:45,5.76,0,0,49.82,100,6300,Weekday,Light_Load,3.31
31/05/2018 02:00,6.05,0,0,50.71,100,7200,Weekday,Light_Load,3.56
31/05/2018 02:15,5.51,0,0,48.55,100,8100,Weekday,Light_Load,3.06
31/05/2018 02:30,5.51,0,0,47.2,100,9000,Weekday,Light_Load,2.95
31/05/2018 02:45,5.4,0,0,47.94,100,9900,Weekday,Light_Load,2.95
31/05/2018 03:00,5.33,0,0,48.05,100,10800,Weekday,Light_Load,2.92
31/05/2018 03:15,5.36,0,0,47.84,100,11700,Weekday,Light_Load,2.92
31/05/2018 03:30,5.22,0,0,48.82,100,12600,Weekday,Light_Load,2.92
31/05/2018 03:45,5.33,0,0,48.05,100,13500,Weekday,Light_Load,2.92
31/05/2018 04:00,5.18,0,0,49.49,100,14400,Weekday,Light_Load,2.95
31/05/2018 04:15,4.97,0,0,56.24,100,15300,Weekday,Light_Load,3.38
31/05/2018 04:30,5.22,0,0,50.08,100,16200,Weekday,Light_Load,3.02
31/05/2018 04:45,5.29,0,0,48.33,100,17100,Weekday,Light_Load,2.92
31/05/2018 05:00,5.36,0,0,47.84,100,18000,Weekday,Light_Load,2.92
31/05/2018 05:15,5.33,0,0,47.02,100,18900,Weekday,Light_Load,2.84
31/05/2018 05:30,5.87,0,0,45.39,100,19800,Weekday,Light_Load,2.99
31/05/2018 05:45,5.83,0,0,44.78,100,20700,Weekday,Light_Load,2.92
31/05/2018 06:00,5.47,0,0,47.09,100,21600,Weekday,Light_Load,2.92
31/05/2018 06:15,5.4,0,0,47.06,100,22500,Weekday,Light_Load,2.88
31/05/2018 06:30,5.36,0,0,46.82,100,23400,Weekday,Light_Load,2.84
31/05/2018 06:45,5.33,0,0,47.54,100,24300,Weekday,Light_Load,2.88
31/05/2018 07:00,5.29,0,0,48.33,100,25200,Weekday,Light_Load,2.92
31/05/2018 07:15,5.26,0,0,48.54,100,26100,Weekday,Light_Load,2.92
31/05/2018 07:30,5.15,0,0,58.03,100,27000,Weekday,Light_Load,3.67
31/05/2018 07:45,6.26,0,0,56.17,100,27900,Weekday,Light_Load,4.25
31/05/2018 08:00,7.2,0,0,53.92,100,28800,Weekday,Light_Load,4.61
31/05/2018 08:15,47.74,0,0.03,81.22,100,29700,Weekday,Light_Load,66.46
31/05/2018 08:30,63.4,0,0.04,78.49,100,30600,Weekday,Light_Load,80.32
31/05/2018 08:45,64.15,0,0.03,72.61,100,31500,Weekday,Light_Load,67.75
31/05/2018 09:00,71.78,0,0.06,88.02,100,32400,Weekday,Light_Load,133.13
31/05/2018 09:15,38.7,0,0.04,92.64,100,33300,Weekday,Medium_Load,95.22
31/05/2018 09:30,27.14,0,0.03,89.53,100,34200,Weekday,Medium_Load,54.54
31/05/2018 09:45,47.02,0,0.05,92.58,100,35100,Weekday,Medium_Load,115.16
31/05/2018 10:00,63.72,0,0.06,88.55,100,36000,Weekday,Medium_Load,121.46
31/05/2018 10:15,38.45,0,0.05,93.3,100,36900,Weekday,Maximum_Load,99.68
31/05/2018 10:30,43.99,0,0.05,92.86,100,37800,Weekday,Maximum_Load,110.09
31/05/2018 10:45,24.55,0,0.02,89.68,100,38700,Weekday,Maximum_Load,49.75
31/05/2018 11:00,32.36,0,0.03,87.29,100,39600,Weekday,Maximum_Load,57.89
31/05/2018 11:15,44.28,0,0.03,80.6,100,40500,Weekday,Maximum_Load,60.3
31/05/2018 11:30,36.25,0,0.02,78.55,100,41400,Weekday,Maximum_Load,46.01
31/05/2018 11:45,56.95,0,0.03,74.73,100,42300,Weekday,Maximum_Load,64.04
31/05/2018 12:00,34.42,0,0.02,80.77,100,43200,Weekday,Maximum_Load,47.16
31/05/2018 12:15,0.54,18.68,0,99.67,33.27,44100,Weekday,Medium_Load,6.59
31/05/2018 12:30,0,25.2,0,100,19.76,45000,Weekday,Medium_Load,5.08
31/05/2018 12:45,0,24.44,0,100,20.62,45900,Weekday,Medium_Load,5.15
31/05/2018 13:00,0,24.8,0,100,20.33,46800,Weekday,Medium_Load,5.15
31/05/2018 13:15,32.9,2.63,0.03,86.73,99.89,47700,Weekday,Maximum_Load,57.31
31/05/2018 13:30,26.64,0,0.02,88.93,100,48600,Weekday,Maximum_Load,51.8
31/05/2018 13:45,42.48,0,0.03,85,100,49500,Weekday,Maximum_Load,68.54
31/05/2018 14:00,21.42,0,0.02,92.04,100,50400,Weekday,Maximum_Load,50.44
31/05/2018 14:15,25.31,0,0.02,90.13,100,51300,Weekday,Maximum_Load,52.67
31/05/2018 14:30,15.19,0,0.02,95.24,100,52200,Weekday,Maximum_Load,47.45
31/05/2018 14:45,10.69,0,0.02,97,100,53100,Weekday,Maximum_Load,42.66
31/05/2018 15:00,21.82,0,0.03,94.79,100,54000,Weekday,Maximum_Load,64.91
31/05/2018 15:15,34.2,0,0.04,93.71,100,54900,Weekday,Maximum_Load,91.8
31/05/2018 15:30,44.17,0,0.05,92.53,100,55800,Weekday,Maximum_Load,107.75
31/05/2018 15:45,37.08,0,0.04,91.26,100,56700,Weekday,Maximum_Load,82.76
31/05/2018 16:00,45.97,0,0.05,93.07,100,57600,Weekday,Maximum_Load,116.93
31/05/2018 16:15,21.02,0,0.02,92.95,100,58500,Weekday,Maximum_Load,52.99
31/05/2018 16:30,25.96,0,0.03,91.68,100,59400,Weekday,Maximum_Load,59.58
31/05/2018 16:45,30.6,0,0.04,94.47,100,60300,Weekday,Maximum_Load,88.13
31/05/2018 17:00,8.57,0,0.02,97.76,100,61200,Weekday,Maximum_Load,39.78
31/05/2018 17:15,3.35,0.32,0.02,99.53,100,62100,Weekday,Medium_Load,34.52
31/05/2018 17:30,12.71,0.18,0.02,96.75,100,63000,Weekday,Medium_Load,48.6
31/05/2018 17:45,10.37,0.04,0.02,97.5,100,63900,Weekday,Medium_Load,45.47
31/05/2018 18:00,8.57,0.04,0.02,97.92,100,64800,Weekday,Medium_Load,41.4
31/05/2018 18:15,8.53,0.47,0.01,95.59,99.99,65700,Weekday,Medium_Load,27.76
31/05/2018 18:30,0.54,5.87,0,99.48,66.95,66600,Weekday,Medium_Load,5.29
31/05/2018 18:45,0,16.88,0,100,21.25,67500,Weekday,Medium_Load,3.67
31/05/2018 19:00,0,24.3,0,100,15.21,68400,Weekday,Medium_Load,3.74
31/05/2018 19:15,0,25.34,0,100,14.33,69300,Weekday,Medium_Load,3.67
31/05/2018 19:30,0,22.46,0,100,16.3,70200,Weekday,Medium_Load,3.71
31/05/2018 19:45,0,23.58,0,100,16.56,71100,Weekday,Medium_Load,3.96
31/05/2018 20:00,0,26.03,0,100,18.1,72000,Weekday,Medium_Load,4.79
31/05/2018 20:15,0,25.99,0,100,14.8,72900,Weekday,Medium_Load,3.89
31/05/2018 20:30,0,25.74,0,100,14,73800,Weekday,Medium_Load,3.64
31/05/2018 20:45,0,23.76,0,100,15.14,74700,Weekday,Medium_Load,3.64
31/05/2018 21:00,0,18.5,0,100,19.66,75600,Weekday,Medium_Load,3.71
31/05/2018 21:15,0,21.96,0,100,16.66,76500,Weekday,Medium_Load,3.71
31/05/2018 21:30,0,24.95,0,100,14.71,77400,Weekday,Medium_Load,3.71
31/05/2018 21:45,0,23.54,0,100,15.57,78300,Weekday,Medium_Load,3.71
31/05/2018 22:00,0,19.76,0,100,18.26,79200,Weekday,Medium_Load,3.67
31/05/2018 22:15,1.91,10.91,0,86.87,29.35,80100,Weekday,Medium_Load,3.35
31/05/2018 22:30,5.18,0,0,48.07,100,81000,Weekday,Medium_Load,2.84
31/05/2018 22:45,5.08,0,0,49.83,100,81900,Weekday,Medium_Load,2.92
31/05/2018 23:00,5.04,0,0,49.61,100,82800,Weekday,Medium_Load,2.88
31/05/2018 23:15,4.75,0,0,51.32,100,83700,Weekday,Light_Load,2.84
31/05/2018 23:30,4.64,0,0,52.2,100,84600,Weekday,Light_Load,2.84
31/05/2018 23:45,4.79,0,0,52.05,100,85500,Weekday,Light_Load,2.92
31/05/2018 00:00,4.86,0,0,50.98,100,0,Weekday,Light_Load,2.88
1/6/2018 0:15,5.04,0,0,50.13,100,900,Weekday,Light_Load,2.92
1/6/2018 0:30,5.11,0,0,49.1,100,1800,Weekday,Light_Load,2.88
1/6/2018 0:45,5.08,0,0,51.1,100,2700,Weekday,Light_Load,3.02
1/6/2018 1:00,5.65,0,0,53.31,100,3600,Weekday,Light_Load,3.56
1/6/2018 1:15,5.18,0,0,50.37,100,4500,Weekday,Light_Load,3.02
1/6/2018 1:30,5.44,0,0,47.29,100,5400,Weekday,Light_Load,2.92
1/6/2018 1:45,5.51,0,0,48.06,100,6300,Weekday,Light_Load,3.02
1/6/2018 2:00,5.08,0,0,56.29,100,7200,Weekday,Light_Load,3.46
1/6/2018 2:15,5.51,0,0,46.83,100,8100,Weekday,Light_Load,2.92
1/6/2018 2:30,5.62,0,0,47.34,100,9000,Weekday,Light_Load,3.02
1/6/2018 2:45,5.62,0,0,46.48,100,9900,Weekday,Light_Load,2.95
1/6/2018 3:00,5.62,0,0,46.97,100,10800,Weekday,Light_Load,2.99
1/6/2018 3:15,5.58,0,0,46.74,100,11700,Weekday,Light_Load,2.95
1/6/2018 3:30,5.58,0,0,46.74,100,12600,Weekday,Light_Load,2.95
1/6/2018 3:45,5.72,0,0,46.33,100,13500,Weekday,Light_Load,2.99
1/6/2018 4:00,5.58,0,0,47.23,100,14400,Weekday,Light_Load,2.99
1/6/2018 4:15,5.72,0,0,45.84,100,15300,Weekday,Light_Load,2.95
1/6/2018 4:30,5.8,0,0,46.18,100,16200,Weekday,Light_Load,3.02
1/6/2018 4:45,5.72,0,0,46.33,100,17100,Weekday,Light_Load,2.99
1/6/2018 5:00,5.76,0,0,47.75,100,18000,Weekday,Light_Load,3.13
1/6/2018 5:15,6.77,0,0,50.11,100,18900,Weekday,Light_Load,3.92
1/6/2018 5:30,6.34,0,0,49.79,100,19800,Weekday,Light_Load,3.64
1/6/2018 5:45,6.19,0,0,43.85,100,20700,Weekday,Light_Load,3.02
1/6/2018 6:00,6.19,0,0,43.5,100,21600,Weekday,Light_Load,2.99
1/6/2018 6:15,5.83,0,0,44.78,100,22500,Weekday,Light_Load,2.92
1/6/2018 6:30,5.87,0,0,44.9,100,23400,Weekday,Light_Load,2.95
1/6/2018 6:45,5.87,0,0,44.9,100,24300,Weekday,Light_Load,2.95
1/6/2018 7:00,5.76,0,0,46.07,100,25200,Weekday,Light_Load,2.99
1/6/2018 7:15,5.47,0,0,46.59,100,26100,Weekday,Light_Load,2.88
1/6/2018 7:30,5.29,0,0,50.56,100,27000,Weekday,Light_Load,3.1
1/6/2018 7:45,4.82,0,0,55.79,100,27900,Weekday,Light_Load,3.24
1/6/2018 8:00,4.5,0,0,58.9,100,28800,Weekday,Light_Load,3.28
1/6/2018 8:15,32.9,0,0.01,70.12,100,29700,Weekday,Light_Load,32.36
1/6/2018 8:30,48.92,0,0.02,72.3,100,30600,Weekday,Light_Load,51.19
1/6/2018 8:45,50.8,0,0.02,70.93,100,31500,Weekday,Light_Load,51.12
1/6/2018 9:00,32.29,0,0.03,87.66,100,32400,Weekday,Light_Load,58.82
1/6/2018 9:15,27.07,0,0.03,90.66,100,33300,Weekday,Medium_Load,58.14
1/6/2018 9:30,27.4,0,0.03,90.67,100,34200,Weekday,Medium_Load,58.9
1/6/2018 9:45,17.14,0,0.02,93.59,100,35100,Weekday,Medium_Load,45.54
1/6/2018 10:00,14.58,0,0.02,94.57,100,36000,Weekday,Medium_Load,42.41
1/6/2018 10:15,13.72,0,0.02,94.8,100,36900,Weekday,Maximum_Load,40.86
1/6/2018 10:30,24.84,0,0.03,91.02,100,37800,Weekday,Maximum_Load,54.58
1/6/2018 10:45,20.12,0,0.02,92.51,100,38700,Weekday,Maximum_Load,49
1/6/2018 11:00,39.71,0,0.03,87.6,100,39600,Weekday,Maximum_Load,72.14
1/6/2018 11:15,40.79,0,0.02,78.88,100,40500,Weekday,Maximum_Load,52.34
1/6/2018 11:30,54.32,0,0.03,79.31,100,41400,Weekday,Maximum_Load,70.74
1/6/2018 11:45,41.69,0,0.02,77.1,100,42300,Weekday,Maximum_Load,50.47
1/6/2018 12:00,27.61,0,0.02,82.1,100,43200,Weekday,Maximum_Load,39.71
1/6/2018 12:15,1.26,17.14,0,98.63,40.18,44100,Weekday,Medium_Load,7.52
1/6/2018 12:30,0,23.62,0,100,24.93,45000,Weekday,Medium_Load,6.08
1/6/2018 12:45,0,23.51,0,100,25.46,45900,Weekday,Medium_Load,6.19
1/6/2018 13:00,0,23.58,0,100,24.85,46800,Weekday,Medium_Load,6.05
1/6/2018 13:15,11.34,2.45,0.02,96.64,99.84,47700,Weekday,Maximum_Load,42.66
1/6/2018 13:30,6.41,0,0.02,98.69,100,48600,Weekday,Maximum_Load,39.24
1/6/2018 13:45,12.06,0,0.02,95.9,100,49500,Weekday,Maximum_Load,40.82
1/6/2018 14:00,18.86,0,0.02,92.17,100,50400,Weekday,Maximum_Load,44.82
1/6/2018 14:15,21.71,0,0.02,90.74,100,51300,Weekday,Maximum_Load,46.87
1/6/2018 14:30,25.63,0,0.03,90.74,100,52200,Weekday,Maximum_Load,55.33
1/6/2018 14:45,27.18,0,0.03,90.16,100,53100,Weekday,Maximum_Load,56.66
1/6/2018 15:00,26.71,0,0.03,90.24,100,54000,Weekday,Maximum_Load,55.94
1/6/2018 15:15,27.4,0,0.03,90.06,100,54900,Weekday,Maximum_Load,56.77
1/6/2018 15:30,13.68,0,0.02,94.71,100,55800,Weekday,Maximum_Load,40.36
1/6/2018 15:45,14.47,0,0.02,94.37,100,56700,Weekday,Maximum_Load,41.26
1/6/2018 16:00,19.33,0,0.02,92.32,100,57600,Weekday,Maximum_Load,46.44
1/6/2018 16:15,26.57,0,0.03,90.95,100,58500,Weekday,Maximum_Load,58.14
1/6/2018 16:30,28.33,0,0.03,89.47,100,59400,Weekday,Maximum_Load,56.74
1/6/2018 16:45,31.25,0,0.03,89.65,100,60300,Weekday,Maximum_Load,63.22
1/6/2018 17:00,14.18,0,0.02,95.25,100,61200,Weekday,Maximum_Load,44.35
1/6/2018 17:15,18.25,0,0.02,94.82,100,62100,Weekday,Medium_Load,54.5
1/6/2018 17:30,7.52,0.11,0.02,98.5,100,63000,Weekday,Medium_Load,42.88
1/6/2018 17:45,2.3,0.47,0.02,99.8,99.99,63900,Weekday,Medium_Load,35.96
1/6/2018 18:00,10.73,0.18,0.02,97.72,100,64800,Weekday,Medium_Load,49.39
1/6/2018 18:15,18.07,0.04,0.02,88.56,100,65700,Weekday,Medium_Load,34.45
1/6/2018 18:30,1.58,5.26,0,98.21,84.29,66600,Weekday,Medium_Load,8.24
1/6/2018 18:45,0,19.69,0,100,19.05,67500,Weekday,Medium_Load,3.82
1/6/2018 19:00,0,25.67,0,100,14.04,68400,Weekday,Medium_Load,3.64
1/6/2018 19:15,0,25.45,0,100,18.35,69300,Weekday,Medium_Load,4.75
1/6/2018 19:30,0,25.56,0,100,19.09,70200,Weekday,Medium_Load,4.97
1/6/2018 19:45,0,25.78,0,100,14.92,71100,Weekday,Medium_Load,3.89
1/6/2018 20:00,0,24.62,0,100,14.47,72000,Weekday,Medium_Load,3.6
1/6/2018 20:15,0,25.16,0,100,14.16,72900,Weekday,Medium_Load,3.6
1/6/2018 20:30,0,25.67,0,100,14.15,73800,Weekday,Medium_Load,3.67
1/6/2018 20:45,0,25.88,0,100,14.04,74700,Weekday,Medium_Load,3.67
1/6/2018 21:00,0,25.31,0,100,14.35,75600,Weekday,Medium_Load,3.67
1/6/2018 21:15,0,21.67,0,100,16.57,76500,Weekday,Medium_Load,3.64
1/6/2018 21:30,0,21.78,0,100,16.62,77400,Weekday,Medium_Load,3.67
1/6/2018 21:45,0,24.98,0,100,14.69,78300,Weekday,Medium_Load,3.71
1/6/2018 22:00,0,25.06,0,100,14.64,79200,Weekday,Medium_Load,3.71
1/6/2018 22:15,1.66,13,0,90.99,26.96,80100,Weekday,Medium_Load,3.64
1/6/2018 22:30,4.61,0,0,60.03,100,81000,Weekday,Medium_Load,3.46
1/6/2018 22:45,4.5,0,0,60.51,100,81900,Weekday,Medium_Load,3.42
1/6/2018 23:00,4.46,0,0,60.85,100,82800,Weekday,Medium_Load,3.42
1/6/2018 23:15,4.28,0,0,62.42,100,83700,Weekday,Light_Load,3.42
1/6/2018 23:30,4.32,0,0,62.07,100,84600,Weekday,Light_Load,3.42
1/6/2018 23:45,4.32,0,0,62.84,100,85500,Weekday,Light_Load,3.49
1/6/2018 0:00,5.98,0,0,56.27,100,0,Weekday,Light_Load,4.07
2/6/2018 0:15,6.98,0,0,53.84,100,900,Weekend,Light_Load,4.46
2/6/2018 0:30,5.51,0,0,52.29,100,1800,Weekend,Light_Load,3.38
2/6/2018 0:45,4.93,0,0,50.44,100,2700,Weekend,Light_Load,2.88
2/6/2018 1:00,5.04,0,0,50.51,100,3600,Weekend,Light_Load,2.95
2/6/2018 1:15,5.15,0,0,49.32,100,4500,Weekend,Light_Load,2.92
2/6/2018 1:30,5.08,0,0,49.32,100,5400,Weekend,Light_Load,2.88
2/6/2018 1:45,5.18,0,0,49.11,100,6300,Weekend,Light_Load,2.92
2/6/2018 2:00,5.11,0,0,49.61,100,7200,Weekend,Light_Load,2.92
2/6/2018 2:15,5.04,0,0,50.13,100,8100,Weekend,Light_Load,2.92
2/6/2018 2:30,5.08,0,0,50.72,100,9000,Weekend,Light_Load,2.99
2/6/2018 2:45,5.04,0,0,49.61,100,9900,Weekend,Light_Load,2.88
2/6/2018 3:00,5.26,0,0,48.92,100,10800,Weekend,Light_Load,2.95
2/6/2018 3:15,5.15,0,0,49.32,100,11700,Weekend,Light_Load,2.92
2/6/2018 3:30,4.86,0,0,58,100,12600,Weekend,Light_Load,3.46
2/6/2018 3:45,5.15,0,0,50.21,100,13500,Weekend,Light_Load,2.99
2/6/2018 4:00,5.29,0,0,49.21,100,14400,Weekend,Light_Load,2.99
2/6/2018 4:15,5.4,0,0,47.94,100,15300,Weekend,Light_Load,2.95
2/6/2018 4:30,5.22,0,0,48.82,100,16200,Weekend,Light_Load,2.92
2/6/2018 4:45,5.4,0,0,47.94,100,17100,Weekend,Light_Load,2.95
2/6/2018 5:00,5.47,0,0,47.96,100,18000,Weekend,Light_Load,2.99
2/6/2018 5:15,5.69,0,0,49.02,100,18900,Weekend,Light_Load,3.2
2/6/2018 5:30,5.98,0,0,50.83,100,19800,Weekend,Light_Load,3.53
2/6/2018 5:45,5.76,0,0,46.44,100,20700,Weekend,Light_Load,3.02
2/6/2018 6:00,5.87,0,0,44.9,100,21600,Weekend,Light_Load,2.95
2/6/2018 6:15,5.72,0,0,45.84,100,22500,Weekend,Light_Load,2.95
2/6/2018 6:30,5.94,0,0,44.12,100,23400,Weekend,Light_Load,2.92
2/6/2018 6:45,6.19,0,0,44.32,100,24300,Weekend,Light_Load,3.06
2/6/2018 7:00,5.98,0,0,47.64,100,25200,Weekend,Light_Load,3.24
2/6/2018 7:15,5.62,0,0,52.43,100,26100,Weekend,Light_Load,3.46
2/6/2018 7:30,5.76,0,0,46.07,100,27000,Weekend,Light_Load,2.99
2/6/2018 7:45,5.98,0,0,45.55,100,27900,Weekend,Light_Load,3.06
2/6/2018 8:00,6.05,0,0,45.13,100,28800,Weekend,Light_Load,3.06
2/6/2018 8:15,9.54,0,0,48,100,29700,Weekend,Light_Load,5.22
2/6/2018 8:30,23.83,0,0.01,71.66,100,30600,Weekend,Light_Load,24.48
2/6/2018 8:45,11.12,0,0,64.4,100,31500,Weekend,Light_Load,9.36
2/6/2018 9:00,0,11.81,0,100,26.99,32400,Weekend,Light_Load,3.31
2/6/2018 9:15,0,16.09,0,100,19.51,33300,Weekend,Light_Load,3.2
2/6/2018 9:30,0,16.09,0,100,19.97,34200,Weekend,Light_Load,3.28
2/6/2018 9:45,0,16.45,0,100,18.69,35100,Weekend,Light_Load,3.13
2/6/2018 10:00,0,16.52,0,100,18.44,36000,Weekend,Light_Load,3.1
2/6/2018 10:15,0,16.52,0,100,18.44,36900,Weekend,Light_Load,3.1
2/6/2018 10:30,0,16.63,0,100,18.33,37800,Weekend,Light_Load,3.1
2/6/2018 10:45,0,16.7,0,100,18.02,38700,Weekend,Light_Load,3.06
2/6/2018 11:00,0,19.58,0,100,22.07,39600,Weekend,Light_Load,4.43
2/6/2018 11:15,0,6.77,0,100,67.89,40500,Weekend,Light_Load,6.26
2/6/2018 11:30,0,5.58,0,100,71.15,41400,Weekend,Light_Load,5.65
2/6/2018 11:45,0,5,0,100,54.85,42300,Weekend,Light_Load,3.28
2/6/2018 12:00,0.04,4.72,0,99.99,62.91,43200,Weekend,Light_Load,3.82
2/6/2018 12:15,0,12.06,0,100,25.95,44100,Weekend,Light_Load,3.24
2/6/2018 12:30,0,16.2,0,100,20.02,45000,Weekend,Light_Load,3.31
2/6/2018 12:45,0,16.24,0,100,19.57,45900,Weekend,Light_Load,3.24
2/6/2018 13:00,0,16.38,0,100,18.6,46800,Weekend,Light_Load,3.1
2/6/2018 13:15,0,16.74,0,100,18.61,47700,Weekend,Light_Load,3.17
2/6/2018 13:30,0,23.11,0,100,24.18,48600,Weekend,Light_Load,5.76
2/6/2018 13:45,0,22.93,0,100,24.64,49500,Weekend,Light_Load,5.83
2/6/2018 14:00,0,22.46,0,100,26.29,50400,Weekend,Light_Load,6.12
2/6/2018 14:15,0,16.7,0,100,19.05,51300,Weekend,Light_Load,3.24
2/6/2018 14:30,0,16.6,0,100,18.53,52200,Weekend,Light_Load,3.13
2/6/2018 14:45,0,16.49,0,100,18.88,53100,Weekend,Light_Load,3.17
2/6/2018 15:00,0,19.15,0,100,25.45,54000,Weekend,Light_Load,5.04
2/6/2018 15:15,0,17.32,0,100,21.54,54900,Weekend,Light_Load,3.82
2/6/2018 15:30,0,18.5,0,100,24.52,55800,Weekend,Light_Load,4.68
2/6/2018 15:45,0,21.31,0,100,29.67,56700,Weekend,Light_Load,6.62
2/6/2018 16:00,0,20.38,0,100,21.56,57600,Weekend,Light_Load,4.5
2/6/2018 16:15,0,25.02,0,100,19.33,58500,Weekend,Light_Load,4.93
2/6/2018 16:30,0,22.54,0,100,18.82,59400,Weekend,Light_Load,4.32
2/6/2018 16:45,0,16.85,0,100,23.64,60300,Weekend,Light_Load,4.1
2/6/2018 17:00,0,17.93,0,100,20.42,61200,Weekend,Light_Load,3.74
2/6/2018 17:15,0,19.87,0,100,18.02,62100,Weekend,Light_Load,3.64
2/6/2018 17:30,0,18.5,0,100,19.46,63000,Weekend,Light_Load,3.67
2/6/2018 17:45,0,17.35,0,100,20.91,63900,Weekend,Light_Load,3.71
2/6/2018 18:00,0,16.7,0,100,21.46,64800,Weekend,Light_Load,3.67
2/6/2018 18:15,0,5.08,0,100,57.82,65700,Weekend,Light_Load,3.6
2/6/2018 18:30,0,4.5,0,100,61.72,66600,Weekend,Light_Load,3.53
2/6/2018 18:45,0,13.46,0,100,26.31,67500,Weekend,Light_Load,3.67
2/6/2018 19:00,0,16.74,0,100,21.41,68400,Weekend,Light_Load,3.67
2/6/2018 19:15,0,16.74,0,100,21.64,69300,Weekend,Light_Load,3.71
2/6/2018 19:30,0,17.39,0,100,20.65,70200,Weekend,Light_Load,3.67
2/6/2018 19:45,0,23.62,0,100,19.72,71100,Weekend,Light_Load,4.75
2/6/2018 20:00,0,17.14,0,100,21.54,72000,Weekend,Light_Load,3.78
2/6/2018 20:15,0,17.39,0,100,20.65,72900,Weekend,Light_Load,3.67
2/6/2018 20:30,0,17.93,0,100,20.26,73800,Weekend,Light_Load,3.71
2/6/2018 20:45,0,17.57,0,100,20.66,74700,Weekend,Light_Load,3.71
2/6/2018 21:00,0,17.03,0,100,21.45,75600,Weekend,Light_Load,3.74
2/6/2018 21:15,0,16.27,0,100,19.12,76500,Weekend,Light_Load,3.17
2/6/2018 21:30,0,16.24,0,100,19.16,77400,Weekend,Light_Load,3.17
2/6/2018 21:45,0,16.09,0,100,19.1,78300,Weekend,Light_Load,3.13
2/6/2018 22:00,0,16.16,0,100,19.42,79200,Weekend,Light_Load,3.2
2/6/2018 22:15,2.12,8.71,0,81.85,32.76,80100,Weekend,Light_Load,3.02
2/6/2018 22:30,5.54,0,0,47,100,81000,Weekend,Light_Load,2.95
2/6/2018 22:45,5.36,0,0,47.33,100,81900,Weekend,Light_Load,2.88
2/6/2018 23:00,5.4,0,0,47.57,100,82800,Weekend,Light_Load,2.92
2/6/2018 23:15,5.26,0,0,48.54,100,83700,Weekend,Light_Load,2.92
2/6/2018 23:30,5.18,0,0,48.59,100,84600,Weekend,Light_Load,2.88
